,match_id,times,gold_t_0,gold_t_1,gold_t_2,gold_t_3,gold_t_4,gold_t_128,gold_t_129,gold_t_130,gold_t_131,gold_t_132
46954,47061,900,3412,5335,6252,3678,3609,5370,4582,2856,2640,6327
46955,47062,900,4418,2205,8138,4752,2668,3196,4542,3328,3923,4717
46956,47063,900,4934,4745,5796,5801,5740,5102,4365,3857,2372,4685
46957,47064,900,4085,3706,3177,2447,4684,2490,3726,6254,4784,4346
46958,47065,900,2500,2447,4274,5416,4441,5510,3541,2553,4696,4597
46959,47066,900,3306,6726,4398,2847,5444,4508,3710,3265,5574,5507
46960,47067,900,2975,3002,3390,5815,3621,6162,5539,2552,5006,3350
46961,47068,900,4273,4878,5008,4914,2526,4665,4729,3484,4811,2378
46962,47069,900,5297,4261,3409,3239,3226,3811,3433,3620,3278,3351
46963,47070,900,3728,5742,2379,7051,2094,6200,3432,5460,3856,5195
46964,47071,900,4383,5316,2166,5070,4771,4444,4751,3973,5540,5984
46965,47072,900,7119,5374,4835,4613,3525,3449,5901,4225,5183,7476
46966,47073,900,4128,3163,5245,8000,3044,5985,4139,4588,4930,5347
46967,47074,900,5075,2966,3577,6473,6240,4914,2645,5182,2056,2804
46968,47075,900,5475,5145,5917,3999,5158,3034,3985,4794,5562,4984
46969,47076,900,3448,3690,3388,4052,5820,5074,3058,7442,5231,5158
46970,47077,900,7201,3342,2349,5346,2658,2426,4115,2456,6392,5604
46971,47078,900,6009,1995,3938,4217,6651,2918,6899,4816,4737,4307
46972,47079,900,4220,5019,3365,7235,4259,2605,6864,3155,5157,4807
46973,47080,900,3370,4722,5441,7470,4077,4916,4649,3094,4627,3183
46974,47081,900,6495,4571,3023,2947,5203,4350,2761,2765,4886,3319
46975,47082,900,4106,3168,4454,5897,4619,4032,5364,4804,4912,5461
46976,47083,900,3080,5287,2690,4552,3413,3643,2361,5930,7207,2809
46977,47084,900,3866,4877,3880,2123,4465,4651,4769,5515,2647,3184
46978,47085,900,6572,3806,7617,3437,3328,4775,6132,2716,5971,3377
46979,47086,900,3020,5704,6415,2946,4845,3532,5321,4685,1865,5194
46980,47087,900,2516,3429,4070,3638,4614,3445,3103,5091,4020,5419
46981,47088,900,2550,6054,4056,3315,1500,3722,2680,5570,3944,4140
46982,47089,900,3853,3870,4362,2815,4871,2830,4780,7031,4241,7529
46983,47090,900,4266,3816,3714,4864,2871,3582,2399,3663,2375,5112
46984,47091,900,4544,5276,3762,5157,5435,3117,3172,2456,4984,4727
46985,47092,900,6902,6446,4371,3909,4610,4840,3184,2481,2180,4738
46986,47093,900,4564,3090,6875,5848,2263,5350,6587,4709,4638,4527
46987,47094,900,3164,4415,2590,5911,3588,5133,3498,5427,3402,7461
46988,47095,900,3037,3653,4408,3209,5880,2972,3586,5308,5045,4238
46989,47096,900,3892,7222,2268,5673,4743,5658,2726,4255,5479,6317
46990,47097,900,2356,4318,2772,3037,4568,4807,6378,5453,6145,2230
46991,47098,900,7552,2635,2538,3998,5309,5236,2645,2024,4553,5214
46992,47099,900,2879,6291,3560,2942,5281,4647,4712,2000,2996,5649
46993,47100,900,6492,4122,6246,5866,3868,3313,2563,3905,5933,2579
46994,47101,900,5825,3830,4578,5356,2661,5978,5334,5412,2728,3489
46995,47102,900,2848,4426,4870,4680,2496,3262,3722,5423,3008,4148
46996,47103,900,3146,4560,2053,4519,3303,4346,2856,3721,3302,3022
46997,47104,900,4372,6048,2756,3145,6072,4877,4755,6149,4330,2645
46998,47105,900,5736,4363,4361,4829,6377,5786,2991,3460,2909,6021
46999,47106,900,3359,2036,6040,2043,6683,6724,2707,3145,4672,2892
47000,47107,900,4406,4104,4130,2744,4271,4625,5742,5121,3933,4603
47001,47108,900,2497,2739,5934,2483,4581,8124,3898,5762,6850,7340
47002,47109,900,5552,4773,4064,5227,7243,4468,4353,2935,4348,6498
47003,47110,900,2980,6751,2987,6372,6265,4730,3043,3896,2539,4906
47004,47111,900,4472,3011,5962,4561,2424,3524,5249,5411,3391,2216
47005,47112,900,6233,7443,3639,4613,2483,3803,6077,3711,3826,4662
47006,47113,900,5423,3094,3699,3650,3700,4214,3238,4403,2538,5694
47007,47114,900,2787,2716,4120,3189,5599,3693,3343,5754,2899,5459
47008,47115,900,2887,2456,4901,4425,3332,3054,4891,3679,5812,5195
47009,47116,900,3686,4750,5935,4785,3616,5940,4840,4157,4673,3369
47010,47117,900,6199,2716,2732,6401,4979,3229,5870,5166,4863,3917
47011,47118,900,4041,4286,5594,9509,3666,3726,4669,3744,3485,6021
47012,47119,900,6198,2439,2978,5883,4312,3947,5318,3176,3899,5488
47013,47120,900,5935,5186,3950,2975,3012,2521,5121,6686,4332,4240
47014,47121,900,3214,2778,2402,4386,5296,5666,5076,3064,4301,3640
47015,47122,900,8915,4018,3556,1875,4964,3618,2700,5058,2457,4983
47016,47123,900,4274,3336,3583,3580,3126,5094,4380,5253,3220,3958
47017,47124,900,5204,2120,5741,3324,5227,4907,3875,5528,3919,5419
47018,47125,900,4417,3983,4656,2786,1890,5034,2096,2780,3655,2722
47019,47126,900,5694,3005,3643,6544,3632,4658,4186,3500,3288,2915
47020,47127,900,3821,4263,3832,5874,6913,3779,5251,6755,4444,3229
47021,47128,900,3118,3297,5564,3216,4891,3744,4472,2640,4896,4323
47022,47129,900,4029,4397,3725,6259,1830,2188,7020,6027,4841,2874
47023,47130,900,4455,5000,5725,2738,2563,3427,4955,2729,5166,5980
47024,47131,900,6619,1799,3932,3566,2570,6345,2432,4964,3860,3227
47025,47132,900,3514,5209,3249,3262,3197,7476,6228,7649,2829,2857
47026,47133,900,4807,5178,5871,4501,4857,4057,3363,3165,4467,4354
47027,47134,900,4340,4062,3666,4241,2895,4443,5408,3720,3437,4708
47028,47135,900,3059,2151,4256,5208,4997,3527,4467,5313,4899,5485
47029,47136,900,5917,2577,4205,2204,6638,4596,2277,3953,4912,2347
47030,47137,900,3308,4730,4308,5250,4622,4529,4305,6967,2614,4471
47031,47138,900,8758,4693,2698,4754,5060,2896,4210,3674,5098,3420
47032,47139,900,2705,5243,4326,5458,6158,4987,3615,4662,4464,3077
47033,47140,900,4368,2476,2690,4718,3828,3437,3388,5328,4928,2616
47034,47141,900,6783,2109,2760,6170,2274,4374,2580,3864,5813,2106
47035,47142,900,4560,5688,4147,5001,3898,2934,3747,3173,3273,4398
47036,47143,900,4463,3585,5792,6722,5170,3204,5224,3453,4817,3471
47037,47144,900,3897,2884,4098,2288,2350,3098,3309,2310,5484,4916
47038,47145,900,6099,2942,4136,2277,3460,5053,2967,2686,4966,2198
47039,47146,900,3670,4110,2198,3457,3593,2709,5698,5918,3602,4724
47040,47147,900,4715,2356,5598,2134,4900,5407,3821,4529,6504,2800
47041,47148,900,7124,5670,6018,5621,3307,6113,3231,4629,2504,6208
47042,47149,900,9090,3959,4960,5708,4327,4894,4523,5139,3282,3337
47043,47150,900,7436,2527,3900,6498,4634,7520,2834,3306,3948,7407
47044,47151,900,3593,4102,2908,5846,6391,9294,3084,2661,4916,3807
47045,47152,900,8334,3639,3537,6570,2474,2309,5632,4204,5171,1859
47046,47153,900,4821,3044,4202,3318,3059,5025,2468,4000,5506,4131
47047,47154,900,5186,4406,4116,4235,4434,3773,2902,5292,4216,5818
47048,47155,900,5153,5060,4878,5078,3000,4697,2241,4412,3914,2811
47049,47156,900,3796,2624,3748,3550,3583,2562,4717,5388,4517,3007
47050,47157,900,4097,3863,4063,2731,3930,4988,3770,2065,2110,6229
47051,47158,900,2520,5580,4797,3931,3504,3397,2938,2984,4019,3531
47052,47159,900,4589,4841,2591,4111,6519,4259,5959,4532,4204,5241
47053,47160,900,3623,2515,4637,4980,2402,2113,3510,6423,2016,5222
47054,47161,900,4996,3744,3646,2661,5085,5691,3980,3900,6858,2901
47055,47162,900,2448,5598,3788,2689,5317,5194,2812,5686,4516,3185
47056,47163,900,3328,2678,2054,5849,4436,2358,6821,3239,5846,3720
47057,47164,900,2671,4970,4764,5345,4275,7886,4303,5466,5824,4168
47058,47165,900,5784,3332,4932,2760,4871,2762,3789,6628,3345,5355
47059,47166,900,3649,3650,5234,5442,5592,2401,2420,7144,3681,5023
47060,47167,900,2742,2058,6834,5626,5132,4139,4200,3726,3923,4458
47061,47168,900,6227,7064,3796,5124,2966,3991,2598,4692,4802,4189
47062,47169,900,4615,3274,5084,4634,2444,4625,4234,3232,3018,5341
47063,47170,900,5996,4912,3961,6216,4040,6337,5274,3736,4707,4743
47064,47171,900,6187,3932,5115,3857,6290,1891,4542,4400,3294,3153
47065,47172,900,3711,4982,7675,3504,5118,2996,6030,2432,4324,4990
47066,47173,900,6290,3348,3931,3464,4151,5245,3594,4252,4648,3777
47067,47174,900,3648,3940,4424,8825,5914,4264,2088,2049,4103,4081
47068,47175,900,4671,2870,3724,5243,4246,6330,3916,5929,4233,4711
47069,47176,900,2815,6234,4065,3803,3339,3494,6124,3256,2641,3056
47070,47177,900,6323,3794,4754,2988,3152,5093,2655,1927,3165,4052
47071,47178,900,5125,1775,3998,5692,5608,5203,2962,3457,3731,6970
47072,47179,900,3554,5042,5748,4831,3725,4221,3188,5683,3189,5926
47073,47180,900,2101,5594,4224,2552,5728,5015,3747,4718,3003,3235
47074,47181,900,3587,4691,4475,5320,3550,3436,3058,7078,3572,5816
47075,47182,900,2905,3283,3563,7282,6309,5113,4966,2486,4656,4417
47076,47183,900,3588,5723,5401,4198,5345,3188,4549,3272,5057,4029
47077,47184,900,2755,4016,3179,2275,5023,2776,4709,2399,4517,3720
47078,47185,900,3577,4824,3973,4812,4903,4052,2449,3428,4252,2042
47079,47186,900,4082,4639,3902,2251,3299,4836,2690,4128,2432,4126
47080,47187,900,3204,3507,4466,3699,4343,5446,5093,7425,2822,5142
47081,47188,900,2353,7463,3378,2534,3833,5037,3173,5045,5701,5802
47082,47189,900,5170,6165,5759,4592,2655,7211,3396,3888,4545,4403
47083,47190,900,2884,3292,4748,5056,2865,5385,5198,5998,4333,6341
47084,47191,900,3308,1683,3619,3845,4841,3682,5346,5016,4731,3007
47085,47192,900,3162,4533,2322,5456,4674,3402,3980,3723,5969,6569
47086,47193,900,6661,3994,3030,3038,5930,2778,2741,3067,5237,6301
47087,47194,900,4783,2106,2497,4929,3178,4166,4608,2703,5176,4921
47088,47195,900,4964,2130,3724,6642,3259,2607,2869,5887,1840,5634
47089,47196,900,3433,2550,5707,3878,5811,4878,2012,4709,2945,2972
47090,47197,900,3495,5005,5937,2998,2828,6889,3137,12121,3373,2161
47091,47198,900,3147,2185,5399,5035,2130,5003,5462,2693,5246,2597
47092,47199,900,4195,3643,6423,3182,5427,4373,6565,2848,4250,3518
47093,47200,900,4896,3094,2985,6078,6083,3336,2358,5300,2073,2835
47094,47201,900,3944,2710,3907,3181,4284,4026,3469,3426,4227,2818
47095,47202,900,4889,4072,4893,4236,4396,1625,4085,5542,4455,3752
47096,47203,900,2577,6635,4465,2304,4053,5319,4294,5449,3011,4566
47097,47204,900,5295,2530,5945,3643,3959,4860,6069,2581,2612,7607
47098,47205,900,3833,5721,4302,7556,2671,4632,3204,4233,5633,6110
47099,47206,900,4505,3818,7941,3806,7111,3748,6115,4245,2842,3462
47100,47207,900,5160,2566,3205,2694,2776,4990,4819,5269,9304,6659
47101,47208,900,2227,3953,4809,3287,3265,5067,6537,4748,6121,2590
47102,47209,900,2037,6304,4568,4994,2887,7852,3387,6274,5476,4958
47103,47210,900,2153,2793,4206,5365,2282,5990,3648,5910,3711,2563
47104,47211,900,4892,5779,6801,3275,4855,4276,4273,4241,4959,3808
47105,47212,900,4269,6930,7636,4189,4766,5421,2431,3485,2314,5887
47106,47213,900,3251,5199,2413,5228,5945,3974,5797,3160,4458,2356
47107,47214,900,5260,4006,4289,7222,5584,5764,4249,5481,3222,3545
47108,47215,900,4696,2339,3786,3691,4079,2395,5702,3403,4469,5068
47109,47216,900,3726,3885,3164,4839,2722,4279,2869,7525,5332,2756
47110,47217,900,6295,4713,2947,4997,3561,3319,4272,4950,7838,6021
47111,47218,900,3218,4354,3942,3616,3991,4230,3943,3706,4084,3948
47112,47219,900,3900,4012,4631,2788,5371,5031,3820,2852,5847,4151
47113,47220,900,4466,3761,4087,3930,5438,4166,3588,4024,3493,2786
47114,47221,900,4394,2585,3651,6116,3366,3773,5029,2185,2737,6849
47115,47222,900,2676,2462,4885,5406,5114,6508,2047,2160,1820,5995
47116,47223,900,2363,2957,4511,4430,4757,5432,3532,3112,4690,3963
47117,47224,900,3247,2623,5405,3604,4110,3061,10817,3660,5133,3783
47118,47225,900,5941,5808,4867,5250,5478,4237,1601,3183,3611,2848
47119,47226,900,4799,3230,5344,1885,4327,3324,3247,4549,3762,3095
47120,47227,900,6074,3463,3839,4346,2972,4056,3783,5199,2450,6418
47121,47228,900,2860,3939,4441,6484,3336,4889,4042,5926,4633,7153
47122,47229,900,5237,5175,4732,5761,9741,2882,2403,5892,4907,4888
47123,47230,900,4442,4323,3499,4176,2144,5013,3890,5929,2359,2626
47124,47231,900,4465,2283,2815,4725,5233,2960,2976,5000,3707,5419
47125,47232,900,4005,4988,7677,4923,5652,4832,2589,3307,2699,5004
47126,47233,900,3737,7478,2398,3455,2022,5270,4489,3957,5138,2242
47127,47234,900,4897,4475,5228,3317,5195,3673,3012,6635,3273,3217
47128,47235,900,3306,2554,5008,4962,5753,4699,3002,4334,2353,3220
47129,47236,900,5783,4881,5655,3441,5621,3201,4253,3443,4733,2656
47130,47237,900,5803,3637,2984,4894,4944,6370,3526,4708,2810,3800
47131,47238,900,3868,2811,5296,3130,3850,3327,3496,3468,3970,3140
47132,47239,900,5468,3840,2305,4240,5863,3842,5137,2783,3282,5172
47133,47240,900,4119,5046,3327,3903,6819,7159,3951,6580,3821,4290
47134,47241,900,5842,4784,4933,4699,4418,7731,3173,4026,2353,4837
47135,47242,900,5501,2313,6343,3859,2566,4428,3007,4394,3512,2089
47136,47243,900,5004,3766,3217,4756,5630,5013,3608,4264,2310,4260
47137,47244,900,3634,3347,5458,3257,5060,4883,6037,4134,3739,2994
47138,47245,900,3262,4364,4692,4277,5968,4900,4659,4245,3841,6140
47139,47246,900,4151,2892,3393,4829,4393,4383,3276,5477,2250,4610
47140,47247,900,3798,4988,3206,5157,4770,1953,3188,5866,3493,2874
47141,47248,900,3886,2499,4389,3416,4422,3656,3896,4880,4850,4576
47142,47249,900,2401,4253,2982,2207,3221,3653,5929,5924,6146,2259
47143,47250,900,2909,4167,4044,3259,4223,3165,5272,4357,2210,4483
47144,47251,900,3440,5636,5143,5637,4409,5650,4613,5828,3556,2803
47145,47252,900,4326,3896,2467,4642,3042,3825,2520,3480,5618,3650
47146,47253,900,6758,2231,5194,4374,2929,5219,3665,2897,5064,6125
47147,47254,900,4966,6103,4839,4770,2184,7746,1932,2457,5993,3515
47148,47255,900,4003,5629,5061,5390,2717,4359,2480,5601,4088,8241
47149,47256,900,3547,4739,3043,3487,6393,5720,5393,3999,2642,3732
47150,47257,900,7746,3309,3283,5977,5733,7031,4499,2945,4838,4670
47151,47258,900,4093,5207,2767,5272,5981,4327,2913,4960,3727,8258
47152,47259,900,5620,4857,2482,2608,5508,2469,3958,3230,3799,7482
47153,47260,900,2985,5585,5431,4503,4796,3076,2308,3805,2222,6599
47154,47261,900,3153,3097,6549,2928,5918,3205,5362,4033,3012,4781
47155,47262,900,9180,3325,4082,2629,5430,3868,2120,4401,6994,3933
47156,47263,900,7683,3394,4924,3870,2324,6286,6378,4658,3135,4476
47157,47264,900,4426,4362,5311,9079,7682,3874,1869,5089,2374,3225
47158,47265,900,5541,5011,3516,5889,4111,3976,5528,3223,3529,3679
47159,47266,900,5828,5517,3090,2529,4999,4988,4070,4309,7686,6424
47160,47267,900,4386,4139,2430,2644,3577,3269,6548,2878,3232,7713
47161,47268,900,6605,4953,3872,4044,3810,3256,2338,2113,3611,4386
47162,47269,900,4124,5258,4464,4942,5257,3064,2815,3289,4378,4738
47163,47270,900,2566,5732,3814,4043,6411,4069,4863,2342,3881,2770
47164,47271,900,3208,5289,2797,4799,6247,4614,5305,3961,3849,6859
47165,47272,900,3432,5025,6245,6204,2938,2803,6345,4404,4912,3310
47166,47273,900,5599,2532,2555,5397,5332,2772,6505,6634,5270,4408
47167,47274,900,2159,7492,4193,6092,3894,3056,4173,6084,3070,3889
47168,47275,900,9198,4093,4907,5468,5165,5011,4629,5818,3859,3738
47169,47276,900,4185,3891,4694,4180,4898,5119,1943,3112,5019,4201
47170,47277,900,3425,5411,5383,3207,4727,4605,2888,4439,4115,2818
47171,47278,900,5837,5979,6121,7816,3186,1941,3925,5283,6041,4234
47172,47279,900,4660,4837,5813,3657,2545,7698,2634,6244,7157,3445
47173,47280,900,3170,2100,5467,4522,5280,4563,2627,6528,5391,4604
47174,47281,900,4036,5398,4710,2455,7918,5304,2579,1956,4497,5071
47175,47282,900,2050,6191,3298,4644,4232,6697,5006,4554,11089,5560
47176,47283,900,2882,3660,3587,4395,5953,4130,3809,2992,5731,5828
47177,47284,900,3745,2890,4001,4668,3528,4166,5628,4111,4219,4837
47178,47285,900,4620,3185,5039,5759,2816,3593,2823,8954,2861,6777
47179,47286,900,5532,2853,2205,4646,4352,3559,4613,1967,4697,4738
47180,47287,900,1867,4363,3225,6224,2832,3509,3593,4510,2798,4266
47181,47288,900,3955,4010,6072,4113,8769,5896,2826,7050,4751,3952
47182,47289,900,3700,5384,2346,5580,6702,5066,4590,4469,4066,3410
47183,47290,900,4342,4586,5151,5329,3479,8135,5567,3518,5343,2656
47184,47291,900,2425,3890,4926,5175,2501,5637,3527,3602,5511,4973
47185,47292,900,5017,4076,5663,5915,4166,6836,5085,5263,2495,4483
47186,47293,900,3538,3900,4156,4124,3656,5498,5222,7007,6174,3793
47187,47294,900,2888,3290,3496,2442,3745,3336,4474,4131,4105,2644
47188,47295,900,5184,2531,4987,4162,2208,3914,4744,5090,2583,3534
47189,47296,900,3312,4656,3667,4605,5247,2243,5918,4795,4941,2808
47190,47297,900,3555,4146,3621,4350,2795,4668,3754,4521,6542,5827
47191,47298,900,6387,2662,3238,5917,6061,2290,4542,2754,4525,3172
47192,47299,900,5400,5564,3177,2740,4350,7078,3367,3014,4645,4829
47193,47300,900,4479,1967,7053,2182,4526,3032,5380,6226,4732,4941
47194,47301,900,5694,4165,3211,1954,4388,6299,6229,3724,4277,2590
47195,47302,900,6477,5259,5086,3211,4360,3423,5381,3998,2704,4173
47196,47303,900,2889,5697,3886,4441,2798,4638,4421,2860,4179,5839
47197,47304,900,3966,5690,4748,5863,2966,4306,5816,6555,6306,5693
47198,47305,900,3485,5308,5772,5223,3569,4683,2632,4630,3727,2607
47199,47306,900,2657,2485,6236,4095,3208,6003,3935,2844,5076,3741
47200,47307,900,3113,2332,2609,4024,5113,4064,5936,5657,3155,5525
47201,47308,900,4615,5330,7267,5823,4479,4892,3180,5565,2719,3460
47202,47309,900,2989,3398,3848,3017,3588,5421,4640,2786,5377,2340
47203,47310,900,5919,3134,3934,4585,3634,4416,3696,2482,7160,4099
47204,47311,900,7087,3427,6316,4046,7222,3473,1807,3303,4874,4073
47205,47312,900,1751,3054,6876,5158,2347,7435,4610,9279,4670,3752
47206,47313,900,4970,5918,4231,5096,4028,2461,4111,2969,5339,2563
47207,47314,900,5859,2764,2415,4566,3803,5363,3093,2727,8292,2576
47208,47315,900,4561,5299,2584,4217,4486,4570,7361,6499,7804,2832
47209,47316,900,3618,3352,5917,2745,4963,3364,3859,6458,3391,7934
47210,47317,900,5627,3878,5185,3543,6582,7458,5259,2341,3979,3275
47211,47318,900,3049,2176,7300,3400,2249,2966,4468,5653,3174,3438
47212,47319,900,2648,5189,2680,5132,7313,4554,2342,3082,4642,3570
47213,47320,900,3272,4132,2938,3437,7189,4351,4767,5456,3856,5136
47214,47321,900,5405,4250,4197,3782,5730,4242,2926,4185,5580,2328
47215,47322,900,5490,5928,3525,6783,4854,5427,6077,4563,5487,3705
47216,47323,900,4846,3707,3759,5901,4051,4785,3663,4442,2641,3918
47217,47324,900,6266,4737,2724,3501,4166,5116,1500,5427,4237,5426
47218,47325,900,7884,4853,3507,5525,6551,3048,3751,3508,4941,4624
47219,47326,900,5778,3927,4980,4631,2812,5179,4123,3105,3558,5093
47220,47327,900,3749,2635,4579,3740,3515,3025,5816,3917,2457,5752
47221,47328,900,2099,6682,4423,3925,7157,2458,4441,4428,4398,4193
47222,47329,900,2876,3823,7414,2790,1906,5266,6392,6779,2276,2660
47223,47330,900,7658,2387,3909,4121,5478,2977,3593,6982,4933,2729
47224,47331,900,3406,4815,5298,4601,2832,3813,4842,4120,2902,8363
47225,47332,900,5981,2712,5175,4578,2308,1944,4089,3651,5021,3452
47226,47333,900,4425,4624,2851,2525,5661,3177,3384,5892,3186,5146
47227,47334,900,5535,4159,3673,2886,4173,4072,2618,2659,2884,3860
47228,47335,900,5387,4061,5500,2741,3544,5277,6476,3550,6299,5247
47229,47336,900,6792,3433,3251,5367,5029,8250,3687,5313,2139,4821
47230,47337,900,2199,5920,2688,4846,6502,2963,3182,7709,3541,6142
47231,47338,900,3506,4912,4567,3255,3400,2368,4657,4692,5171,1640
47232,47339,900,3021,6246,7313,4283,4891,2731,2875,4306,6573,2718
47233,47340,900,4094,4329,6035,3217,3057,5395,4880,5887,3087,4116
47234,47341,900,6689,4000,4059,3543,2800,4761,4532,4695,3986,4051
47235,47342,900,6151,6872,4749,3551,2797,8563,4291,5204,4445,4261
47236,47343,900,2179,5405,4207,3813,2828,5187,1911,1897,5625,7027
47237,47344,900,2053,4914,2474,4556,5137,6373,9541,2606,2772,4982
47238,47345,900,5207,6838,6681,5493,3027,7803,5075,3478,4726,4680
47239,47346,900,3113,3706,6834,5658,6691,3038,4167,5435,4772,4578
47240,47347,900,4075,4096,3330,4246,7014,4270,4603,4181,2115,3881
47241,47348,900,5032,3834,4370,2394,2860,2600,4263,4914,2732,4104
47242,47349,900,6592,5189,4500,3884,2857,6491,3807,8075,2931,3814
47243,47350,900,3376,3328,4724,5387,4503,2917,4530,3048,5643,4387
47244,47351,900,3958,3344,3414,5386,5492,1779,5061,4302,4069,7315
47245,47352,900,3532,7432,3651,4234,2531,6025,5635,5475,4719,3116
47246,47353,900,3314,3471,4835,4329,3149,3481,8114,2218,4733,1646
47247,47354,900,2498,6799,4015,6108,3952,7607,2851,5116,4439,4493
47248,47355,900,4943,4189,4569,4586,3436,4855,4859,4518,3269,3540
47249,47356,900,5805,4820,2110,3310,4786,3718,4410,7503,4278,3807
47250,47357,900,5461,4694,5414,5253,3119,2138,3407,2434,1892,1929
47251,47358,900,3375,4810,5009,5055,2724,2648,6150,2611,6521,7014
47252,47359,900,5347,3546,5293,8820,6844,4112,2533,4441,8712,2943
47253,47360,900,3623,2903,4355,4200,5550,4574,4853,4615,2668,3666
47254,47361,900,5234,3699,9575,5954,2732,3529,5073,3294,2837,4894
47255,47362,900,2372,2249,3827,4311,5861,2706,3323,4497,4763,4366
47256,47363,900,5678,5469,2800,3572,2823,3936,3847,2891,3249,5632
47257,47364,900,4914,3206,3172,2587,4349,6781,4159,3037,4210,5759
47258,47365,900,6313,3205,2358,3601,3269,4356,4669,3975,5616,3154
47259,47366,900,3611,3923,7481,2488,4024,3178,5650,4772,4007,4561
